word	region	IPAs
amniotic	US	[/æmniˈɑtɪk/]
Amorite	US	[/ˈæ.mɚˌaɪt/, [ˈɛə̯mɚ.ʌɪ̯t̚]]
amounted	US	[/əˈmaʊntɪd/]
amounting	US	[/əˈmaʊntɪŋ/]
amphibian	US	[/æmˈfɪbɪən/]
amphibious	US	[[æmˈfɪbi.əs]]
amphipathic	US	[/ˌæm.fəˈpæ.θɪk/]
amplitude	US	[/ˈæm.plɪ.tud/]
ampulla	US	[/æmˈpʊlə/]
amputate	US	[/ˈæmpjʊteɪt/]
amputee	US	[/ampjʊˈtiː/]
Amsterdam	US	[/ˈæmstəɹˌdæm/]
amusement	US	[/əˈmjuzmənt/]
amusing	US	[/əˈmjuːzɪŋ/]
amygdala	US	[/əˈmɪɡ.də.lə/]
anabolic	US	[/ˌænəˈbɑlɪk/]
anachronistic	US	[/əˌnæk.ɹəˈnɪs.tɪk/]
anachronize	US	[/əˈnækɹənaɪz/]
anaconda	US	[/ˌænəˈkɒndə/]
anaerobe	US	[/ˈænəˌɹoʊb/]
anaerobic	US	[/ˌænəˈɹoʊbik/]
anaesthetist	US	[/əˈniːsθ.ə.tɪst/]
anagnorisis	US	[/ˌænəɡˈnɒrɪsɪs/]
anagram	US	[/ˈæ.nə.ɡɹæm/]
anagrams	US	[/ˈæ.nə.ɡɹæms/]
analgesias	US	[/ˌænəlˈd͡ʒiːzɪəz/]
analyst	US	[/ˈænəlɪst/]
analytically	US	[/æn.əˈlɪt.ɪk.əl.li/]
analyzer	US	[/ˈæn.əˌlaɪ.zɚ/, [ˈɛən.əˌlaɪ.zɚ]]
ananke	US	[/əˈnæŋki/]
anarchistic	US	[/ˌænəɹˈkɪstɪk/]
anathema	US	[/əˈnæθəmə/]
anatomist	US	[/əˈnæt.ə.mɪst/]
anatomy	US	[/əˈnæt.ə.mi/]
anauralia	US	[/ˌæ.nɔɹˈæ.li.ə/]
ancestor	US	[/ˈæn.sɛs.tɚ/]
anchor	US	[/ˈæŋ.kɚ/]
anchovies	US	[/ænˈt͡ʃoʊ.viz/]
anchovy	US	[/ˈænt͡ʃoʊ.vi/]
ancillary	US	[/ˈæn.səˌlɛɹ.i/, [ˈɛn.səˌlɛɹ.i]]
andante	US	[/ɑnˈdɑn.teɪ/]
Andorra	US	[/ænˈdoɹ.ə/, [ænˈdo̞ɹ.ə]]
Andover	US	[/ˈændoʊvɚ/]
anecdote	US	[/ˈæn.ɪk.doʊt/]
anemometer	US	[/ænɪˈmɑmətɚ/]
aneroid	US	[/ˈænəɹɔɪd/]
aneuploid	US	[/ˈænjəplɔjd/]
aneurysm	US	[/ˈæn.jəɹ.ɪz.əm/]
anew	US	[/əˈnu/]
angelica	US	[/ænˈd͡ʒɛlɪkə/]
angelically	US	[/ænˈd͡ʒɛlɪkli/]
angels	US	[/ˈeɪn.d͡ʒəlz/]
angiosperm	US	[/ˈæn.d͡ʒi.əˌspɝm/]
Anglican	US	[/ˈæŋ.ɡlɪ.kən/]
Angola	US	[/æŋˈɡoʊlə/]
Anguillan	US	[/æŋˈɡwɪlən/]
anhedonia	US	[/ˌæn.hiˈdoʊ.ni.ə/]
anilingus	US	[/ˌeɪnɪˈlɪŋɡəs/]
animash	US	[/ˈæn.ɪ.mæʃ/]
animate	US	[/ˈæn.ə.mət/]
animation	US	[/æn.əˈmeɪ.ʃən/]
anime	US	[/ˈæn.ɪ.meɪ/]
animesque	US	[/ˌænɪˈmɛsk/]
animosity	US	[/æn.əˈmɑs.ɪ.ti/]
animu	US	[/ˈænɪmu/]
aniseed	US	[/ˈæ.nɪ.sid/]
anisomorphic	US	[/ænˌaɪ.soʊˈmɔːɹ.fɪk/]
anisopoikilocytosis	US	[/əˌnaɪ.soʊˌpɔɪ.kə.loʊ.saɪˈtoʊ.sɪs/]
anituber	US	[/ˈæn.ɪˌtu.bəɹ/]
ankh	US	[/ɑŋk/, -ɒŋk]
anna	US	[-ænə]
annalist	US	[/ˈænəlɪst/]
annals	US	[-ænəlz]
annihilate	US	[/əˈnaɪə.leɪt/]
anniversaries	US	[/ˌænɪˈvɝs(ə)ɹiz/]
annotation	US	[/ˌænəˈteɪʃən/]
announce	US	[/əˈnaʊn(t)s/]
announcer	US	[/əˈnaʊnsɚ/]
annoyance	US	[/əˈnɔɪ.əns/]
annoyingly	US	[/ʌˈnɔɪjɪŋli/]
annuity	US	[/əˈn(j)uɪti/]
annular	US	[/ˈænjəlɚ/]
anode	US	[/ˈæn.oʊd/]
anomalous	US	[/əˈnɑmələs/]
anomaly	US	[/əˈnɑ.mə.li/]
anonym	US	[/ˈæn.ə.nɪm/]
anonymity	US	[/ænəˈnɪmɪti/]
anonymous	US	[/əˈnɑ.nə.məs/]
anonymousness	US	[/əˈnɒn.ɪ.məs.nəs/]
anorexic	US	[/ænəˈɹɛksɪk/]
anosmia	US	[/æˈnɑːzmiːə/]
another	US	[/əˈnʌð.ɚ/]
anotherguess	US	[/əˈnʌðə(ɹ)ɡɪs/]
ansa	US	[/ˈæn.sə/]
answer	US	[/ˈæn.sɚ/, [ˈeən.sɚ], [ˈeən.sə]]
answered	US	[[ˈeən.sɚd], /ˈæn.sɚd/]
answering	US	[/ˈæn.sɚ.ɪŋ/, [ˈɛən.sɚ.ɪŋ]]
antagonist	US	[/ænˈtæɡənɪst/]
antarctic	US	[/ænˈtɑːktɪk/]
Antarctica	US	[/ænˈtɑɹ(k)tɪkə/, [ɛəˈɾ̃ɑɹɾɪkə]]
anteater	US	[/ˈæntˌitɚ/]
antecedence	US	[/ænˈtɛsɪdəns/]
antechamber	US	[/ˈæn.tiˌt͡ʃeɪm.bɚ/]
anterior	US	[/ænˈtɪɹ.i.ɚ/]
anteroom	US	[/ˈæn.ti.ɹʊm/]
anthill	US	[/ˈænt.hɪl/]
anthology	US	[/ænˈθɑləd͡ʒi/]
anthracite	US	[/ˈænθɹəˌsaɪt/]
anthrax	US	[/ˈæn.θɹæks/]
anthropology	US	[/ˌænθɹəˈpɑləd͡ʒi/]
anthropometric	US	[/ˌænθɹəpəˈmɛtɹɪk/, [ˌɛənθɹəpəˈmɛtɹɪk]]
anthropometry	US	[/ˌænθɹəˈpɑmɪtɹɪ/, [ˌɛənθɹəˈpɑmɪtɹɪ]]
anthropomorphic	US	[/ˌænθɹəpəˈmɔɹfɪk/]
anthropomorphism	US	[/ˌænθɹəpəˈmɔɹfɪzəm/]
anticlimax	US	[/ˈan.tiˌklaɪ.mæks/, [ˈa.ɾ̃iˌklaɪ.mæks]]
anticline	US	[/ˈæntiklaɪn/]
antiemetic	US	[/ˌænti.əˈmɛtɪk/]
antifascist	US	[[ænti(ː)], [ænti(ː)]]
antifascist	US	[[æntaɪ], [æntaɪ]]
Antiguan	US	[/ænˈtiːɡən/]
antimacassar	US	[/ˌæn.tɪ.məˈkæs.ɚ/]
antimedial	US	[-iːdiəl]
antinomianism	US	[/æntiˈnoʊmi.ənɪzəm/]
antipode	US	[/ˈæn.tɪ.poʊd/]
antipodean	US	[/ænˌtɪp.əˈdi.ən/]
antiquate	US	[/ˈæntɪˌkweɪt/]
antiquity	US	[/ænˈtɪk.wə.ti/]
antiseptic	US	[/ˌæntiˈsɛptɪk/]
antithesis	US	[/ænˈtɪ.θə.sɪs/]
Antwerp	US	[/ˈæn.twɝp/]
anymore	US	[/ˌɛn.iˈmoɹ/]
anything	US	[/ˈɛn.i.θɪŋ/]
anyway	US	[/ˈɛniweɪ/]
anyways	US	[/ˈɛn.iˌweɪz/]
anywhence	US	[/ˈɛn.ɪ.ʍɛns/]
anywhere	US	[/ˈɛn.i.(h)wɛɹ/]
anywho	US	[/ˈɛniˌhu/]
ANZAC	US	[/ˈænzæk/]
Apalachicola	US	[/ˌæpəlæt͡ʃɪˈkoʊlə/]
apart	US	[/əˈpɑɹt/]
apartment	US	[/əˈpɑɹt.mənt/]
apathy	US	[/ˈæ.pə.θi/]
aphid	US	[/ˈeɪ.fɪd/]
Aphroditus	US	[/æfɹəˈdaɪtəs/]
API	US	[/ˌeɪˌpiˈaɪ/]
apiary	US	[/ˈeɪ.pi.ɛɹ.i/]
apiece	US	[/əˈpis/]
apocopation	US	[/əˌpɑkəˈpeɪʃən/]
apogee	US	[/ˈæp.ə.d͡ʒi/]
apollo	US	[/əˈpɑloʊ/]
Apollo	US	[/əˈpɑloʊ/]
apologetic	US	[/əˌpɑləˈd͡ʒɛtɪk/]
apologist	US	[/əˈpɒl.ə.d͡ʒɪst/]
apologue	US	[/ˈæpəlɒɡ/]
apology	US	[/əˈpɑ.lə.d͡ʒi/]
apoplexy	US	[/ˈæp.ə.plɛk.si/]
apostasy	US	[/əˈpɔs.tə.si/]
apostle	US	[/əˈpɑsl̩/]
apostolic	US	[/ˌæp.əˈstɑːl.ɪk/]
apostrophe	US	[/əˈpɑs.tɹə.fi/]
apothecary	US	[/əˈpɑθəˌkɛəɹi/]
apothegm	US	[/ˈæ.pə.θɛm/]
apothem	US	[/ˈæp.ə.θɛm/]
apotheosis	US	[/əˌpɑ.θiˈoʊ.sɪs/]
app	US	[[æʔp̚]]
appal	US	[-ɔːl]
appeal	US	[/əˈpil/]
appear	US	[/əˈpɪɹ/, [əˈpʰɪɹ]]
appearance	US	[/əˈpiɹ.əns/]
appeared	US	[/əˈpɪɹd/]
appears	US	[/əˈpɪɹz/]
appellation	US	[/ˌæpəˈleɪʃən/]
append	US	[/ʌˈpɛnd/]
appendectomy	US	[-ɛktəmi]
appendicitis	US	[/əˈpɛnd.ɪ.saɪt.əs/]
appetite	US	[/ˈæpəˌtaɪt/]
appetizing	US	[/ˈæp.ə.taɪz.ɪŋ/]
applaud	US	[/əˈplɔd/]
applause	US	[/əˈplɔz/]
apple	US	[/ˈæp(ə)l/, [ˈæpɫ̩]]
appletini	US	[/ˌæp(ə)lˈtini/]
appointed	US	[/əˈpɔɪntɪd/]
apposition	US	[/ˌæpəˈzɪʃn̩/]
appraiser	US	[/əˈpɹeɪz.ɚ/]
appreciable	US	[/əˈpɹiːʃəbl/]
appreciable	US	[/əˈpɹiːʃəbl/]
apprehended	US	[-ɛndɪd]
apprenticeship	US	[/əˈpɹɛn.tɪs.ʃɪp/]
approach	US	[/əˈpɹoʊt͡ʃ/]
approachable	US	[/əˈpɹoʊ.t͡ʃə.bəl/, [əˈpɹoʊ.t͡ʃə.bl̩]]
approached	US	[/əˈpɹoʊt͡ʃt/]
approaches	US	[/əˈpɹoʊt͡ʃiz/]
approaching	US	[/əˈpɹoʊt͡ʃɪŋ/]
approval	US	[/əˈpɹuvəl/]
approving	US	[/əˈpɹuː.vɪŋ/]
approximant	US	[/əˈpɹɑksəmənt/]
approximately	US	[/əˈpɹɑk.sɪ.mət.li/]
apraxia	US	[/əˈpɹæksɪə/]
April	US	[/ˈeɪ.pɹəl/]
apropos	US	[/ˌæp.ɹəˈpoʊ/]
apter	US	[/ˈæptɚ/]
aquatint	US	[/ˈækwətɪnt/]
aqueduct	US	[/ˈæk.wəˌdʌkt/]
aquiline	US	[/ˈæk.wɪ.laɪn/]
Aquinas	US	[/əˈkwaɪnəs/]
ar	US	[/ˈɑɹ/]
arabica	US	[/əˈɹæbɪkə/]
Arabist	US	[/ˈaɹəbɪst/]
arachnid	US	[/əˈɹæknɪd/]
arachnidism	US	[/əˈɹæknɪdɪzm/]
arbitrary	US	[/ˈɑɹ.bɪˌtɹɛ(ə).ɹi/]
arbitrate	US	[/ˈɑːbɪtɹeɪt/]
arbitration	US	[/ˌɑɹ.bɪˈtɹeɪ.ʃən/, [ˌɑɹ.bəˈt̠͡ɹ̠eɪ.ʃn̩]]
arbor	US	[/ˈɑɹbɚ/]
arc	US	[/ɑɹk/]
arcade	US	[/ɑɹˈkeɪd/]
arcadian	US	[/ɑɹˈkeɪdɪən/]
Arcadian	US	[/ɑɹˈkeɪ.di.ən/]
arcading	US	[-eɪdɪŋ]
arcane	US	[/ɑɹˈkeɪn/]
arcdegree	US	[/ˈɑɹkdɪˌɡɹiː/]
arch	US	[/ɑɹt͡ʃ/]
archaeologist	US	[/ˌɑɹ.kiˈɑ.lə.d͡ʒɪst/]
archaeology	US	[/ˌɑɹ.kiˈɑ.lə.d͡ʒi/]
archaic	US	[/ɑɹˈkeɪ.ɪk/]
archbishopric	US	[/ɑɹt͡ʃˈbɪʃəpɹɪk/]
archcommander	US	[/ɑɹt͡ʃ.kəˈmændɚ/]
arched	US	[/ɑɹt͡ʃt/]
archeology	US	[/ˌɑɹ.kiˈɑ.lə.d͡ʒi/]
archipelago	US	[/ˌɑɹkəˈpɛləˌɡoʊ/]
archisynagogue	US	[/ˌɑː(ɹ)kɪˈsɪnəɡɒɡ/]
architect	US	[/ˈɑɹ.kɪˌtɛkt/]
architecture	US	[/ˈɑɹ.kɪˌtɛk.t͡ʃɚ/]
archival	US	[/ˌɑɹˈkaɪv(ə)l/]
archive	US	[/ˈɑɹkaɪv/]
archon	US	[/ˈɑː(ɹ)kən/]
Arctic	US	[/ˈɑɹ(k)tɪk/]
ardent	US	[/ˈɑɹdənt/]
ardor	US	[/ˈɑːɹdɚ/]
arduous	US	[/ˈɑɹ.d͡ʒu.əs/]
are	US	[/ɑɹ/]
area	US	[/ˈɛɹi.ə/]
arent	US	[/ˈɑɹɛnt/]
areography	US	[-ɒɡɹəfi]
argent	US	[/ˈɑɹd͡ʒənt/]
Argentina	US	[/ˌɑɹ.d͡ʒənˈti.nə/]
argon	US	[/ˈɑːɹɡɒn/]
arguable	US	[/ˈɑɹɡjuəbl/]
arguably	US	[/ˈɑɹɡjuəbli/]
argue	US	[/ˈɑɹ.ɡju/]
argumentative	US	[/ˌɑɹɡjəˈmɛn(t)ətɪv/, [-ɾɪv]]
arguments	US	[/ˈɑɹɡjəmənts/]
argumentum	US	[/ɑɹɡjuˈmɛntəm/]
argyle	US	[/ˈɑɹ.ɡaɪl/]
Aries	US	[/ˈɛɚ.iz/]
arises	US	[/əˈɹaɪzɪz/]
arising	US	[/əˈɹaɪzɪŋ/]
aristocracy	US	[/ˌɛɹ.ɪˈstɑk.ɹə.si/]
arithmetic	US	[/ˌæɹɪθˈmɛtɪk/]
arithmomania	US	[-eɪniə]
ark	US	[/ɑɹk/]
Arkite	US	[/ˈɑɹ.kaɪt/, [ˈɑɹˌkʰʌɪ̯t̚]]
arm	US	[/ɑɹm/]
armadillo	US	[/ɑɹməˈdɪloʊ/]
armchair	US	[/ˈɑɹmt͡ʃɛɚ/]
armed	US	[/ɑɹmd/]
Armenia	US	[/ɑɹˈmi.ni.ə/, [ɑɹˈmi.njə]]
Armenian	US	[/ɑɹˈmini.ən/]
armful	US	[/ˈɑɹmˌfʊl/]
armies	US	[/ˈɑɹ.miz/]
armlet	US	[/ˈɑɹmlət/]
armoire	US	[/ɑɹmˈwɑɹ/]
armor	US	[/ˈɑːɹ.mɚ/]
armor	US	[/ˈɑːɹ.mɚ/]
armpit	US	[/ˈɑɹmˌpɪt/]
arms	US	[/ɑɹmz/]
army	US	[/ˈɑɹ.mi/]
aroma	US	[/əˈɹoʊmə/]
aromatherapy	US	[/əˌrəʊməˈθɛrəpi/]
aromatic	US	[/ˌɛɹ.əˈmæt.ɪk/, [ˌɛɹ.əˈmæɾ.ɪk]]
arose	US	[-əʊz]
Arpitan	US	[/ˈɑɹ.pɪ.tən/]
arranged	US	[/əˈɹeɪnd͡ʒd/]
arrangement	US	[/əˈɹeɪnd͡ʒmənt/]
arrangements	US	[/əˈɹeɪnd͡ʒmənts/]
arranging	US	[/əˈɹeɪnd͡ʒɪŋ/]
array	US	[/əˈɹeɪ/]
arrested	US	[/əˈɹɛstɪd/]
arroyo	US	[/əˈɹɔɪ.oʊ/]
arsenic	US	[/ˈɑɹsənɪk/]
arson	US	[/ˈɑɹsən/]
art	US	[/ɑɹt/]
artery	US	[/ˈɑɹ.təɹ.i/]
artfag	US	[/ˈɑɹtˌfæɡ/]
arthropod	US	[/ˈɑːθɹəpɒd/]
articles	US	[/ˈɑɹtɪkəlz/]
articulate	US	[/ɑːɹˈtɪk.jə.lət/]
articulation	US	[/ɑɹˌtɪk.jəˈleɪ.ʃən/]
artifice	US	[/ˈɑː(ɹ)tɪfɪs/]
artillery	US	[/ɑɹˈtɪləɹi/]
artist	US	[/ˈɑɹ.tɪst/, [ˈɑɹ.ɾɪst]]
artiste	US	[/ɑɹˈtiːst/]
artistic	US	[/ɑɹˈtɪstɪk/]
artistry	US	[/ˈɑː(ɹ)tɪstɹi/]
artists	US	[/ˈɑɹ.tɪsts/]
artlang	US	[/ˈɑ(ɹ)t.læŋ/]
arts	US	[/ɑɹts/]
arum	US	[/ˈɛ(ə)ɹəm/]
ascension	US	[/əˈsɛnʃən/]
ascertain	US	[/ˌæsɚˈteɪn/]
aseptic	US	[/əˈsɛptɪk/]
ashamed	US	[/əˈʃeɪmd/]
Asher	US	[/ˈæ.ʃɚ/]
Asherite	US	[/ˈæ.ʃɚˌaɪt/, [ˈæʃɚ.ʌɪ̯t̚]]
ashore	US	[/əˈʃoɹ/]
ashtray	US	[/ˈæʃ.tɹeɪ/]
asides	US	[/əˈsaɪdz/]
askance	US	[/əˈskæns/]
asker	US	[/ˈæsk.ɚ/]
askers	US	[/ˈæsk.ɚz/]
asking	US	[/ˈæskɪŋ/]
asks	US	[/æsks/]
aspartame	US	[/ˈæspɚˌteɪm/]
aspect	US	[/ˈæspɛkt/]
aspects	US	[/ˈæspɛkts/]
asper	US	[/ˈæspɚ/]
asphyxiation	US	[/æsfɪksiˈeɪʃən/]
aspiration	US	[/ˌæspəˈɹeɪʃən/]
aspirational	US	[/ˌæspəˈɹeɪʃənəl/]
aspirationalism	US	[/ˌæs.pəˈɹeɪ.ʃə.nəl.ɪz.əm/]
aspire	US	[/əˈspaɪɚ/]
aspis	US	[/ˈæspɪs/]
Assange	US	[/əˈsɑːnʒ/]
assassinate	US	[/əˈsæs(ə)nˌeɪt/]
asscheek	US	[/ˈæst͡ʃik/]
assclown	US	[/ˈæsˌklaʊn/]
assemblage	US	[/əˈsɛmblɪd͡ʒ/]
assemble	US	[/əˈsɛmbl̩/]
assembled	US	[/əˈsɛmbl̩d/]
assembly	US	[/əˈsɛmb.li/]
assented	US	[/əˈsɛntɪd/]
assert	US	[/əˈsɝt/]
asserted	US	[/əˈsɝtɪd/]
assertion	US	[/əˈsɜɹʃən/, [əˈsɝʃn̩]]
assertive	US	[/əˈsɝtɪv/]
assgasm	US	[/ˈæsˌɡæzəm/]
asshole	US	[/ˈæsˌhoʊl/]
assiduous	US	[/əˈsɪd͡ʒu.əs/]
assignation	US	[/æsɪɡˈneɪʃən/]
assimilate	US	[/əˈsɪm.ɪ.leɪt/]
assistance	US	[/əˈsɪs.təns/]
assistant	US	[/əˈsɪstənt/]
assisting	US	[/əˈsɪstɪŋ/]
asskisser	US	[/ˈæskɪsɚ/]
assortment	US	[/əˈsɔːtmənt/]
asstastic	US	[/æsˈtæstɪk/]
assuage	US	[/əˈsweɪd͡ʒ/]
assume	US	[/əˈsuːm/]
assumed	US	[/əˈsuːmd/]
asswipe	US	[/ˈæswaɪp/]
astatine	US	[/ˈæstəˌtin/]
asteroid	US	[/ˈæst(ə)ɹɔɪd/]
asteroids	US	[/ˈæstəˌɹɔɪdz/]
asthenia	US	[/æsˈθi.ni.ə/]
astigmatism	US	[/əˈstɪɡmətɪzm̩/]
astonish	US	[/əˈstɑnɪʃ/]
astonishment	US	[/əˈstɑːnɪʃmənt/]
astral	US	[/ˈæstɹəl/]
astray	US	[/əˈstɹeɪ/]
astroid	US	[/ˈæstɹɔɪd/]
astrolabe	US	[/ˈæs.tɹəˌleɪb/]
astrologaster	US	[-æstə(ɹ)]
astrometric	US	[/ˌastɹəˈmɛtɹɪk/]
astrometry	US	[/əˈstɹɒmətɹi/]
astronomical	US	[/ˌæs.tɹəˈnɑm.ɪ.kəl/]
asylum	US	[/əˈsaɪləm/]
asylums	US	[/əˈsaɪləmz/]
asymmetric	US	[/ˌeɪ.səˈmɛt.ɹɪk/]
asymmetrical	US	[/ˌeɪsɪˈmɛtɹɪk(ə)l/]
asymmetry	US	[/eɪˈsɪmɪtɹi/]
asymptomatic	US	[/ˌeɪˌsɪm(p)təˈmætɪk/, [-ɾɪk]]
at	US	[/æt/]
ataraxia	US	[/ætəˈɹæksiə/]
atavism	US	[/ˈætəˌvɪzəm/, [ˈæɾəˌvɪzəm]]
ate	US	[/eɪt/]
athambia	US	[/əˈθæmbiə/]
atheism	US	[/ˈeɪ.θi.ɪ.zəm/]
atheist	US	[/ˈeɪθiɪst/]
Atlanta	US	[/ætˈlæntə/, [ætˈlæɾ̃ə], [ætˈlænə]]
atlatl	US	[/ˈatlat(ə)l/]
atmosphere	US	[/ˈætməsˌfɪɹ/]
atom	US	[/ˈætəm/, [ˈæɾm̩], [ˈæɾəm]]
atomic	US	[/əˈtɑː.mɪk/]
atomizer	US	[/ˈæt.əˌmaɪz.ɚ/]
atone	US	[/əˈtoʊn/, [əˈtʰoʊ̯n]]
Atropos	US	[/ˈætɹəpɒs/]
attachment	US	[/əˈtæt͡ʃmənt/]
attacked	US	[/əˈtækt/]
attacker	US	[/əˈtækɚ/]
attainment	US	[/əˈteɪnmənt/]
attainments	US	[/əˈteɪnmənts/]
attempting	US	[/əˈtɛmp.tɪŋ/]
attempts	US	[/əˈtɛmpts/]
attendant	US	[/əˈtɛndənt/]
attended	US	[/əˈtɛndɪd/]
attender	US	[-ɛndə(ɹ)]
attends	US	[-ɛndz]
attention	US	[/əˈtɛn.ʃən/]
attentive	US	[/əˈtɛntɪv/]
attenuate	US	[/əˈtɛn.juˌeɪt/]
attenuation	US	[-eɪʃən]
attestation	US	[/ˌætɛˈsteɪʃən/]
attitude	US	[/ˈætɪˌtud/, [ˈæɾɪˌtud]]
attracted	US	[/əˈtɹæktɪd/]
attribute	US	[/ˈæt.ɹɪˌbjut/]
attribution	US	[/ˌæ.tɹɪˈbju.ʃən/]
attrite	US	[/əˈtɹaɪt/]
auburn	US	[/ˈɔ.bɚn/]
Auburn	US	[/ˈɔːbə(ɹ)n/]
auction	US	[/ˈɔkʃən/]
audacity	US	[/ɔˈdæsɪti/, [ɔˈdæsɪɾi]]
audax	US	[/ˈɔː.dæks/]
audience	US	[/ˈɔdiəns/]
audio	US	[/ˈɔ.di.oʊ/, [ˈɔ.ɾi.oʊ]]
audiophile	US	[/ˈɔː.di.əʊˌfaɪl/]
auditor	US	[/ˈɔːdɪtɚ/]
auditor	US	[/ˈɔːdɪtɚ/]
aught	US	[/ɔt/]
augmentation	US	[-eɪʃən]
augury	US	[/ˈɔː.ɡjʊ.ɹi/]
Augusta	US	[/əˈɡʌstə/]
auld	US	[/oʊld/]
auricle	US	[/ˈɔɹ.ək.əl/]
auricle	US	[/ˈɔː.ɹɪk.əl/]
auricular	US	[/ɔˈɹɪk.jəl.ɚ/]
Aurora	US	[/əˈɹɔɹ.ə/]
auspice	US	[/ˈɔspɪs/]
Austen	US	[/ˈɔstɪn/]
Austin	US	[/ˈɔstɪn/]
Austria	US	[/ˈɔs.tɹi.ə/]
autarky	US	[/ˈɔˌtɑɹki/]
auteur	US	[/oʊˈtɝ/]
authoritah	US	[/əˈθɔɹətɑː/]
authors	US	[/ˈɔ.θɚz/]
autocrat	US	[/ˈɔːtəkɹæt/]
autodidactic	US	[/ˌɔːtoʊdaɪˈdæktɪk/]
autoimmune	US	[/ˌɔːtəʊɪˈmjuːn/]
automagical	US	[/ˈɑtoʊˈmæd͡ʒɪkəl/]
automaniac	US	[-eɪniæk]
automation	US	[/ˌɔ.təˈmeɪ.ʃən/, [ˌɔ.ɾəˈmeɪ.ʃən]]
autonomic	US	[/ˌɔt.əˈnɑm.ɪk/]
autonomous	US	[/ɔˈtɑnəməs/]
available	US	[/əˈveɪləb(ə)l/]
avatar	US	[/ˈæv.ə.tɑɹ/]
avenger	US	[/əˈvɛndʒə(ɹ)/]
avengers	US	[/əˈvɛndʒə(ɹ)z/]
avenue	US	[/ˈæv.əˌn(j)u/]
average	US	[/ˈæv(ə)ɹɪd͡ʒ/]
averted	US	[/əˈvɝtɪd/]
aviary	US	[/ˈeɪviˌɛəɹi/]
avocadi	US	[/æv.əˈkɑː.di/]
avoided	US	[/əˈvɔɪdɪd/]
avoiding	US	[/əˈvɔɪdɪŋ/]
avolition	US	[/ˌeɪvəˈlɪʃən/]
avuncular	US	[/əˈvʌŋkjʊlɚ/]
awakened	US	[/əˈweɪkənd/]
award	US	[/əˈwɔɹd/]
awards	US	[/əˈwɔɹdz/]
aware	US	[/əˈwɛɚ/]
awareness	US	[/əˈwɛɚ.nəs/]
aweary	US	[/əˈwɪɹi/]
awesomenessness	US	[/ˈɔːsəmnəsnəs/]
awful	US	[/ˈɔfəl/]
awkward	US	[/ˈɔkwɚd/]
awry	US	[/əˈɹaɪ/]
axiom	US	[/ˈæk.si.əm/]
axolotl	US	[/ˈæk.səˌlɑ.təl/]
Ayres	US	[/ɛəɹz/]
Azerbaijani	US	[/ˌæzəɹbaɪˈd͡ʒɑːni/]
azimuth	US	[/ˈæzɪməθ/]
baa	US	[[bæ], [bɑ]]
baboon	US	[/ˌbæˈbuːn/]
babyfur	US	[/ˈbeɪ.bi.fɜɹ/]
babyhood	US	[/ˈbeɪbihʊd/]
babyish	US	[/ˈbeɪbiɪʃ/]
babysit	US	[/ˈbeɪ.bi.sɪt/]
babysitter	US	[/ˈbeɪbiˌsɪtɚ/]
baccalaureate	US	[/bækəˈlɔːɹɪət/]
bacchanal	US	[/ˈbækənəl/]
bacchanalia	US	[/ˌbæk.əˈnɑː.lɪə/]
bacillary	US	[-ɪləɹi]
bacilli	US	[/bəˈsɪl.aɪ/]
bacillus	US	[/bæˈsɪl.əs/]
backbiter	US	[/ˈbæk.baɪt.ɚ/, [ˈbæk.baɪɾ.ɚ]]
backbone	US	[/ˈbækˌboʊn/]
backhand	US	[/ˈbækhænd/]
backhanded	US	[/ˈbækˌhændəd/]
backhoe	US	[/ˈbæk.həʊ/]
backlash	US	[/ˈbækˌlæʃ/]
backless	US	[/ˈbækləs/]
backpedal	US	[/ˈbækˌpɛdəɫ/]
backrest	US	[/ˈbækˌɹɛst/]
Backrooms	US	[/ˈbækˌɹums/]
backseater	US	[/ˈbækˌsitɚ/]
backside	US	[/ˈbækˌsaɪd/]
backspace	US	[/ˈbækˌspeɪs/]
backsplash	US	[-æʃ]
backstabber	US	[/ˈbækˌstæbɚ/]
backstroke	US	[/ˈbækˌstɹoʊk/]
backtrack	US	[/ˈbæk.tɹæk/]
backwardation	US	[/bækwəˈdeɪʃ(ə)n/]
backwoods	US	[/ˈbak.wʊdz/]
bacteria	US	[/bækˈtɪɹ.i.ə/]
bactericide	US	[/bækˈtɪəɹ.ɪˌsaɪd/]
badass	US	[/ˈbædˌæs/]
badder	US	[[ˈbæɾɚ]]
badger	US	[/ˈbæd͡ʒɚ/]
badgers	US	[-ædʒəz]
badinage	US	[/ˌbɑd.ɪˈnɑʒ/]
badminton	US	[/ˈbæd.mɪn.tən/]
baffle	US	[/ˈbæf(ə)l/]
bag	US	[/ˈbæɡ/]
bagel	US	[/ˈbeɪ.ɡəl/, [ˈbeɪ.ɡɫ̩]]
bagels	US	[/ˈbeɪɡəlz/]
baggies	US	[/ˈbæɡiz/]
bagpipe	US	[/ˈbæɡˌpaɪp/]
bagpiper	US	[/ˈbæɡ.paɪ.pɚ/]
bagpipes	US	[/ˈbæɡ.pɑɪps/]
Bahamas	US	[/bəˈhɑː.məz/]
baiji	US	[/ˈbaɪd͡ʒi/]
bailiwick	US	[/ˈbeɪ.lɪ.wɪk/]
bakemeat	US	[/ˈbeɪkˌmiːt/]
baker	US	[/ˈbeɪ.kɚ/]
baking	US	[-eɪkɪŋ]
